QUILICURA	20	19520
QUILICURA	30	21726
QUILICURA	40	22365
QUILICURA	50	18521
QUILICURA	120	12447
QUILICURA	130	7478
QUILICURA	140	4133
QUILICURA	150	2386
QUILICURA	160	1281
QUILICURA	170	746
QUILICURA	240	368
QUILICURA	250	194
QUILICURA	260	111
QUILICURA	270	87
QUILICURA	280	59
QUILICURA	290	45
QUILICURA	360	32
QUILICURA	370	44
QUILICURA	380	29
QUILICURA	390	29
QUILICURA	400	23
QUILICURA	410	19
QUILICURA	500	1
QUILICURA	510	2
PUENTE ALTO	0	26673
PUENTE ALTO	10	32619
PUENTE ALTO	20	35765
PUENTE ALTO	30	61860
PUENTE ALTO	40	107897
PUENTE ALTO	50	78676
PUENTE ALTO	120	44423
PUENTE ALTO	130	22249
PUENTE ALTO	140	10513
PUENTE ALTO	150	5798
PUENTE ALTO	160	3235
PUENTE ALTO	170	1696
PUENTE ALTO	240	745
PUENTE ALTO	250	429
PUENTE ALTO	260	227
PUENTE ALTO	270	178
PUENTE ALTO	280	116
PUENTE ALTO	290	102
PUENTE ALTO	360	95
PUENTE ALTO	370	63
PUENTE ALTO	380	62
PUENTE ALTO	390	44
PUENTE ALTO	400	40
PUENTE ALTO	410	47
PUDAHUEL	0	14608
PUDAHUEL	10	34456
PUDAHUEL	20	43355
PUDAHUEL	30	40140
PUDAHUEL	40	26562
PUDAHUEL	50	15807
PUDAHUEL	120	8544
PUDAHUEL	130	4862
PUDAHUEL	140	3056
PUDAHUEL	150	1708
PUDAHUEL	160	961
PUDAHUEL	170	539
PUDAHUEL	240	249
PUDAHUEL	250	130
PUDAHUEL	260	97
PUDAHUEL	270	68
PUDAHUEL	280	37
PUDAHUEL	290	27
PUDAHUEL	360	31
PUDAHUEL	370	32
PUDAHUEL	380	23
PUDAHUEL	390	17
PUDAHUEL	400	15
PUDAHUEL	410	24
PUDAHUEL	480	1
PROVIDENCIA	0	142193
PROVIDENCIA	10	176949
PROVIDENCIA	20	96150
PROVIDENCIA	30	49686
PROVIDENCIA	40	29266
PROVIDENCIA	50	12891
PROVIDENCIA	120	5719
PROVIDENCIA	130	2253
PROVIDENCIA	140	923
PROVIDENCIA	150	561
PROVIDENCIA	160	438
PROVIDENCIA	170	427
PROVIDENCIA	240	289
PROVIDENCIA	250	163
PROVIDENCIA	260	130
PROVIDENCIA	270	117
PROVIDENCIA	280	88
PROVIDENCIA	290	92
PROVIDENCIA	360	82
PROVIDENCIA	370	44
PROVIDENCIA	380	70
PROVIDENCIA	390	54
PROVIDENCIA	400	52
PROVIDENCIA	410	55
PENALOLEN	0	14701
PENALOLEN	10	24446
PENALOLEN	20	35718
PENALOLEN	30	39658
PENALOLEN	40	28681
PENALOLEN	50	14733
PENALOLEN	120	7298
PENALOLEN	130	3570
PENALOLEN	140	1887
PENALOLEN	150	934
PENALOLEN	160	463
PENALOLEN	170	266
PENALOLEN	240	158
PENALOLEN	250	90
PENALOLEN	260	54
PENALOLEN	270	64
PENALOLEN	280	44
PENALOLEN	290	33
PENALOLEN	360	37
PENALOLEN	370	25
PENALOLEN	380	25
PENALOLEN	390	25
PENALOLEN	400	22
PENALOLEN	410	25
PEDRO AGUIRRE CERDA	0	5707
PEDRO AGUIRRE CERDA	10	19265
PEDRO AGUIRRE CERDA	20	27211
PEDRO AGUIRRE CERDA	30	15466
PEDRO AGUIRRE CERDA	40	7252
PEDRO AGUIRRE CERDA	50	3277
PEDRO AGUIRRE CERDA	120	1789
PEDRO AGUIRRE CERDA	130	1072
PEDRO AGUIRRE CERDA	140	560
PEDRO AGUIRRE CERDA	150	288
PEDRO AGUIRRE CERDA	160	148
PEDRO AGUIRRE CERDA	170	87
PEDRO AGUIRRE CERDA	240	48
PEDRO AGUIRRE CERDA	250	34
PEDRO AGUIRRE CERDA	260	20
PEDRO AGUIRRE CERDA	270	12
PEDRO AGUIRRE CERDA	280	17
PEDRO AGUIRRE CERDA	290	8
PEDRO AGUIRRE CERDA	360	19
PEDRO AGUIRRE CERDA	370	8
PEDRO AGUIRRE CERDA	380	13
PEDRO AGUIRRE CERDA	390	8
PEDRO AGUIRRE CERDA	400	6
PEDRO AGUIRRE CERDA	410	9
NUNOA	0	64288
NUNOA	10	115736
NUNOA	20	82693
NUNOA	30	34017
NUNOA	40	15980
NUNOA	50	7810
NUNOA	120	4017
NUNOA	130	1832
NUNOA	140	908
NUNOA	150	431
NUNOA	160	269
NUNOA	170	205
NUNOA	240	173
NUNOA	250	117
NUNOA	260	80
NUNOA	270	71
NUNOA	280	65
NUNOA	290	50
NUNOA	360	53
NUNOA	370	28
NUNOA	380	36
NUNOA	390	34
NUNOA	400	42
NUNOA	410	24
MAIPU	0	29111
MAIPU	10	43529
MAIPU	20	66708
MAIPU	30	74837
MAIPU	40	67472
MAIPU	50	52181
MAIPU	120	35370
MAIPU	130	20305
MAIPU	140	10339
MAIPU	150	5305
MAIPU	160	2968
MAIPU	170	1687
MAIPU	240	872
MAIPU	250	459
MAIPU	260	249
MAIPU	270	174
MAIPU	280	118
MAIPU	290	99
MAIPU	360	84
MAIPU	370	47
MAIPU	380	59
MAIPU	390	45
MAIPU	400	50
MAIPU	410	40
MACUL	0	17479
MACUL	10	31698
MACUL	20	46690
MACUL	30	32381
MACUL	40	12974
MACUL	50	5892
MACUL	120	3104
MACUL	130	1539
MACUL	140	724
MACUL	150	322
MACUL	160	160
MACUL	170	107
MACUL	240	83
MACUL	250	69
MACUL	260	35
MACUL	270	39
MACUL	280	24
MACUL	290	22
MACUL	360	21
MACUL	370	23
MACUL	380	25
MACUL	390	12
MACUL	400	18
MACUL	410	21
LO PRADO	0	27652
LO PRADO	10	72475
LO PRADO	20	67033
LO PRADO	30	36396
LO PRADO	40	11917
LO PRADO	50	7075
LO PRADO	120	4683
LO PRADO	130	2492
LO PRADO	140	1254
LO PRADO	150	665
LO PRADO	160	295
LO PRADO	170	170
LO PRADO	240	91
LO PRADO	250	46
LO PRADO	260	43
LO PRADO	270	27
LO PRADO	280	20
LO PRADO	290	19
LO PRADO	360	12
LO PRADO	370	20
LO PRADO	380	4
LO PRADO	390	12
LO PRADO	400	16
LO PRADO	410	9
LO ESPEJO	0	2949
