LA GRANJA	13	554
LA GRANJA	14	840
LA GRANJA	15	677
LA GRANJA	16	517
LA GRANJA	17	404
LA GRANJA	18	347
LA GRANJA	19	305
LA GRANJA	20	67
LA GRANJA	21	2
LA FLORIDA	13	7350
LA FLORIDA	14	12031
LA FLORIDA	15	9802
LA FLORIDA	16	8206
LA FLORIDA	17	8093
LA FLORIDA	18	8565
LA FLORIDA	19	4409
LA FLORIDA	20	863
LA FLORIDA	21	77
LA CISTERNA	13	2160
LA CISTERNA	14	3014
LA CISTERNA	15	2296
LA CISTERNA	16	1958
LA CISTERNA	17	1905
LA CISTERNA	18	1768
LA CISTERNA	19	1020
LA CISTERNA	20	236
LA CISTERNA	21	18
INDEPENDENCIA	13	2866
INDEPENDENCIA	14	4045
INDEPENDENCIA	15	2409
INDEPENDENCIA	16	1739
INDEPENDENCIA	17	1846
INDEPENDENCIA	18	1770
INDEPENDENCIA	19	1032
INDEPENDENCIA	20	254
INDEPENDENCIA	21	16
HUECHURABA	13	1027
HUECHURABA	14	1803
HUECHURABA	15	1166
HUECHURABA	16	768
HUECHURABA	17	672
HUECHURABA	18	745
HUECHURABA	19	366
HUECHURABA	20	80
HUECHURABA	21	1
ESTACION CENTRAL	13	8548
ESTACION CENTRAL	14	12433
ESTACION CENTRAL	15	9671
ESTACION CENTRAL	16	7596
ESTACION CENTRAL	17	6091
ESTACION CENTRAL	18	6227
ESTACION CENTRAL	19	2895
ESTACION CENTRAL	20	533
ESTACION CENTRAL	21	41
EL BOSQUE	13	583
EL BOSQUE	14	922
EL BOSQUE	15	748
EL BOSQUE	16	548
EL BOSQUE	17	446
EL BOSQUE	18	381
EL BOSQUE	19	296
EL BOSQUE	20	79
EL BOSQUE	21	4
CONCHALI	13	1900
CONCHALI	14	2507
CONCHALI	15	1894
CONCHALI	16	1370
CONCHALI	17	1178
CONCHALI	18	1407
CONCHALI	19	823
CONCHALI	20	196
CONCHALI	21	22
CERRO NAVIA	13	804
CERRO NAVIA	14	1445
CERRO NAVIA	15	1111
CERRO NAVIA	16	909
CERRO NAVIA	17	596
CERRO NAVIA	18	491
CERRO NAVIA	19	444
CERRO NAVIA	20	115
CERRO NAVIA	21	14
CERRILLOS	13	932
CERRILLOS	14	1749
CERRILLOS	15	1035
CERRILLOS	16	797
CERRILLOS	17	624
CERRILLOS	18	575
CERRILLOS	19	307
CERRILLOS	20	77
CERRILLOS	21	14
	13	1200
	14	1990
	15	1512
	16	1164
	17	951
	18	940
	19	496
	20	111
	21	8
